Year,State,Collection,Pounds,Species,Confidentiality,Dollars
2013,CALIFORNIA,Commercial,220,"ROCKFISH, PACIFIC OCEAN PERCH",Public,78
2013,CALIFORNIA,Commercial,661,"ROCKFISH, ROSY",Public,853
2013,CALIFORNIA,Commercial,441,"ROCKFISH, SILVERGRAY",Public,307
2013,CALIFORNIA,Commercial,441,"ROCKFISH, SPECKLED",Public,758
2013,CALIFORNIA,Commercial,220,"ROCKFISH, SQUARESPOT",Public,115
2013,CALIFORNIA,Commercial,882,"SOLE, CURLFIN",Public,359
2013,CALIFORNIA,Commercial,661,SQUIDS,Public,172
2013,CONNECTICUT,Commercial,151,"BONITO, ATLANTIC",Public,54
2013,CONNECTICUT,Commercial,16,"CLAM, NORTHERN QUAHOG",Public,148
2013,CONNECTICUT,Commercial,378,"CRAB, BLUE",Public,693
2013,CONNECTICUT,Commercial,8,"CROAKER, ATLANTIC",Public,5
2013,CONNECTICUT,Commercial,19,CUNNER,Public,18
2013,CONNECTICUT,Commercial,9,DOLPHINFISH,Public,27
2013,CONNECTICUT,Commercial,2,DRUMS,Public,2
2013,CONNECTICUT,Commercial,632,"EEL, CONGER",Public,453
2013,CONNECTICUT,Commercial,180,FINFISH,Public,90
2013,CONNECTICUT,Commercial,485,"FLOUNDER, AMERICAN PLAICE",Public,404
2013,CONNECTICUT,Commercial,55,"FLOUNDER, SOUTHERN",Public,71
2013,CONNECTICUT,Commercial,83,HADDOCK,Public,161
2013,CONNECTICUT,Commercial,2,"JACK, CREVALLE",Public,2
2013,CONNECTICUT,Commercial,76,LEATHERJACKETS,Public,80
2013,CONNECTICUT,Commercial,9,"MACKEREL, KING",Public,7
2013,CONNECTICUT,Commercial,60,"MACKEREL, SPANISH",Public,36
2013,CONNECTICUT,Commercial,125,MANTIS SHRIMPS,Public,137
2013,CONNECTICUT,Commercial,16,"MULLET, STRIPED (LIZA)",Public,19
2013,CONNECTICUT,Commercial,1,OCTOPUS,Public,2
2013,CONNECTICUT,Commercial,1,"PUFFER, NOTHERN",Public,1
2013,CONNECTICUT,Commercial,8,PUFFERS,Public,9
2013,CONNECTICUT,Commercial,13,"RAVEN, SEA",Public,6
2013,CONNECTICUT,Commercial,430,"REDFISH, ACADIAN",Public,380
2013,CONNECTICUT,Commercial,4,RIBBONFISH FAMILY,Public,5
2013,CONNECTICUT,Commercial,267,"SEAROBIN, NORTHERN",Public,107
2013,CONNECTICUT,Commercial,857,"SEAROBIN, STRIPED",Public,280
2013,CONNECTICUT,Commercial,23,"SHAD, HICKORY",Public,16
2013,CONNECTICUT,Commercial,5,SHEEPSHEAD,Public,4
2013,CONNECTICUT,Commercial,34,"SHRIMP, PENAEID",Public,37
2013,CONNECTICUT,Commercial,380,"SQUID, SHORTFIN ILLEX",Public,167
2013,CONNECTICUT,Commercial,100,SWORDFISH,Public,328
2013,CONNECTICUT,Commercial,5,TOADFISHES,Public,5
2013,CONNECTICUT,Commercial,121,"TUNA, ALBACORE",Public,242
2013,DELAWARE,Commercial,274,"KINGFISH, NORTHERN",Public,194
2013,FLORIDA,Commercial,15,AMPHINOMIDAE,Public,120
2013,FLORIDA,Commercial,19,"ANEMONE, GIANT CARIBBEAN",Public,230
2013,FLORIDA,Commercial,18,ANGELWING,Public,72
2013,FLORIDA,Commercial,395,ATLANTIC DEER COWRIE,Public,805
2013,FLORIDA,Commercial,34,BANDED BLENNY,Public,68
2013,FLORIDA,Commercial,5,BANDED GUITARFISH,Public,42
2013,FLORIDA,Commercial,2,BANK BUTTERFLYFISH,Public,600
2013,FLORIDA,Commercial,2,BARRED BLENNY,Public,6
2013,FLORIDA,Commercial,144,"BASS, LONGTAIL",Public,219
2013,FLORIDA,Commercial,241,BEAUGREGORY,Public,744
2013,FLORIDA,Commercial,22,BELTED SANDFISH,Public,117
2013,FLORIDA,Commercial,165,BICOLOR DAMSELFISH,Public,455
2013,FLORIDA,Commercial,70,BIGSCALE POMFRET,Public,122
2013,FLORIDA,Commercial,1,BLACK BROTULA,Public,10
2013,FLORIDA,Commercial,3,BLACK DURGON,Public,150
2013,FLORIDA,Commercial,9,BLACK MARGATE,Public,900
2013,FLORIDA,Commercial,36,BLACKBAR SOLDIERFISH,Public,658
2013,FLORIDA,Commercial,2,BLACKEAR WRASSE,Public,4
2013,FLORIDA,Commercial,51,BLACKEDGE MORAY,Public,115
2013,FLORIDA,Commercial,41,BLUE PARROTFISH,Public,424
2013,FLORIDA,Commercial,14,BOX CRABS,Public,55
2013,FLORIDA,Commercial,147,BOXFISH GENUS,Public,208
2013,FLORIDA,Commercial,668,BOXFISHES,Public,538
2013,FLORIDA,Commercial,56,BROWN CHROMIS,Public,318
2013,FLORIDA,Commercial,559,CARDINALFISH FAMILY,Public,939
2013,FLORIDA,Commercial,173,CARIBBEAN REEF OCTOPUS,Public,878
2013,FLORIDA,Commercial,55,CHALK BASS,Public,241
2013,FLORIDA,Commercial,122,CHAMIDAE,Public,240
2013,FLORIDA,Commercial,42,CLEANER SHRIMP,Public,416
2013,FLORIDA,Commercial,196,CLINGFISH FAMILY,Public,279
2013,FLORIDA,Commercial,8,COCOA DAMSELFISH,Public,14
2013,FLORIDA,Commercial,117,CONEY,Public,567
2013,FLORIDA,Commercial,11,CONUS,Public,39
2013,FLORIDA,Commercial,144,CORALLINACEAE,Public,522
2013,FLORIDA,Commercial,132,"COWRIE, ATLANTIC GRAY",Public,175
2013,FLORIDA,Commercial,66,DAMSELFISH FAMILY,Public,144
2013,FLORIDA,Commercial,5,DEEPWATER SQUIRRELFISH,Public,70
2013,FLORIDA,Commercial,174,DOCTORFISH,Public,762
2013,FLORIDA,Commercial,12,"DOLLAR, NOTCHED SAND",Public,177
2013,FLORIDA,Commercial,18,"DOLLARS, SIX-HOLED KEYHOLE SAND",Public,122
2013,FLORIDA,Commercial,1,DRAGONETS,Public,3
2013,FLORIDA,Commercial,1,DUSKY DAMSELFISH,Public,1
2013,FLORIDA,Commercial,228,DUSKY JAWFISH,Public,531
2013,FLORIDA,Commercial,95,EASTERN MUDSNAIL,Public,19
2013,FLORIDA,Commercial,424,EELS,Public,507
2013,FLORIDA,Commercial,9,FEATHER STARS,Public,5
2013,FLORIDA,Commercial,235,FILEFISH,Public,660
2013,FLORIDA,Commercial,184,"FILEFISH, PYGMY",Public,175
2013,FLORIDA,Commercial,137,FLAMINGO TONGUE,Public,163
2013,FLORIDA,Commercial,271,FLORIDA BLENNY,Public,645
2013,FLORIDA,Commercial,689,FLYINGFISHES,Public,569
2013,FLORIDA,Commercial,471,GIANT HERMIT,Public,674
2013,FLORIDA,Commercial,43,GLASS BLENNY,Public,220
2013,FLORIDA,Commercial,33,GLASSEYE SNAPPER,Public,407
2013,FLORIDA,Commercial,15,GLASSY SWEEPER,Public,40
2013,FLORIDA,Commercial,192,GOLDEN CORAL SHRIMP,Public,843
2013,FLORIDA,Commercial,56,GOLDENTAIL MORAY,Public,690
2013,FLORIDA,Commercial,2,GOLDSPOTTED EEL,Public,34
2013,FLORIDA,Commercial,6,"GROUPER, TIGER",Public,18
2013,FLORIDA,Commercial,174,"GROUPER, YELLOWMOUTH",Public,614
2013,FLORIDA,Commercial,4,"GRUNT, TOMTATE",Public,14
2013,FLORIDA,Commercial,40,GYMNACHIRUS,Public,86
2013,FLORIDA,Commercial,23,HAIRY BLENNY,Public,33
2013,FLORIDA,Commercial,75,HAWKWING CONCH,Public,146
2013,FLORIDA,Commercial,316,HERRINGS,Public,268
2013,FLORIDA,Commercial,97,HORSE CONCH,Public,488
2013,FLORIDA,Commercial,12,HYDRALIKE ANIMALS,Public,216
2013,FLORIDA,Commercial,21,INSHORE LIZARDFISH,Public,280
2013,FLORIDA,Commercial,647,"JACK, HORSE-EYE",Public,471
2013,FLORIDA,Commercial,9,KEY BROTULA,Public,45
2013,FLORIDA,Commercial,10,KYPHOSUS SECTATOR,Public,25
2013,FLORIDA,Commercial,100,LANTERN BASS,Public,418
2013,FLORIDA,Commercial,12,LIBINIA,Public,168
2013,FLORIDA,Commercial,12,LIONS-PAW SCALLOP,Public,226
2013,FLORIDA,Commercial,493,LIZARDFISH FAMILY,Public,75
2013,FLORIDA,Commercial,3,LONGFIN DAMSELFISH,Public,5
2013,FLORIDA,Commercial,53,LONGSNOUT BUTTERFLYFISH,Public,855
2013,FLORIDA,Commercial,15,MAJOIDEA,Public,61
2013,FLORIDA,Commercial,282,MANTIS SHRIMPS,Public,855
2013,FLORIDA,Commercial,47,MARBLED BLENNY,Public,66
2013,FLORIDA,Commercial,373,MEASLED COWRIE,Public,844
2013,FLORIDA,Commercial,500,MELAMPUS,Public,50
2013,FLORIDA,Commercial,293,MESOGASTROPODA,Public,170
2013,FLORIDA,Commercial,15,MIDNIGHT PARROTFISH,Public,348
2013,FLORIDA,Commercial,66,MILK CONCH,Public,165
2013,FLORIDA,Commercial,304,MITHRACULUS,Public,444
2013,FLORIDA,Commercial,49,NAKED GOBY,Public,263
2013,FLORIDA,Commercial,2,OCELLATED FROGFISH,Public,15
2013,FLORIDA,Commercial,16,OPHIDIIFORMS,Public,4
2013,FLORIDA,Commercial,25,ORANGESPOTTED FILEFISH,Public,122
2013,FLORIDA,Commercial,307,PEDERSON CLEANER SHRIMP,Public,953
2013,FLORIDA,Commercial,13,PEPPERMINT BASS,Public,420
2013,FLORIDA,Commercial,7,PILOTFISH,Public,14
2013,FLORIDA,Commercial,40,"PINFISH, SPOTTAIL",Public,40
2013,FLORIDA,Commercial,118,"POMFRETS, UNCLASSIFIED",Public,208
2013,FLORIDA,Commercial,14,PORCELAIN CRABS,Public,35
2013,FLORIDA,Commercial,19,"PORGY, LITTLEHEAD",Public,22
2013,FLORIDA,Commercial,147,"PORGY, LONGSPINE",Public,67
2013,FLORIDA,Commercial,77,PUDDINGWIFE (WRASSE),Public,824
2013,FLORIDA,Commercial,14,QUEEN PARROTFISH,Public,610
2013,FLORIDA,Commercial,18,RAINBOW PARROTFISH,Public,469
2013,FLORIDA,Commercial,43,RANELLIDAE,Public,92
2013,FLORIDA,Commercial,19,"RAYS, BUTTERFLY",Public,614
2013,FLORIDA,Commercial,88,RED BREAM,Public,130
2013,FLORIDA,Commercial,108,REDLIP BLENNY,Public,322
2013,FLORIDA,Commercial,471,REEF SCORPIONFISH,Public,940
2013,FLORIDA,Commercial,21,REMORA FAMILY,Public,91
2013,FLORIDA,Commercial,223,SADDLED BLENNY,Public,541
2013,FLORIDA,Commercial,4,SAND DOLLAR,Public,4
2013,FLORIDA,Commercial,183,SAND PERCH,Public,638
2013,FLORIDA,Commercial,60,"SAND PERCH, DWARF",Public,6
2013,FLORIDA,Commercial,20,SARGASSUMFISH,Public,80
2013,FLORIDA,Commercial,20,SCRAWLED FILEFISH,Public,741
2013,FLORIDA,Commercial,178,SERGEANT MAJOR,Public,420
2013,FLORIDA,Commercial,279,SERPULIDAE,Public,846
2013,FLORIDA,Commercial,155,SHARK EYE,Public,452
2013,FLORIDA,Commercial,510,"SHARK, BLUE",Public,128
2013,FLORIDA,Commercial,115,"SHARK, LONGFIN MAKO",Public,104
2013,FLORIDA,Commercial,5,"SHARK, NURSE",Public,105
2013,FLORIDA,Commercial,14,"SHARK, SAND TIGER",Public,4
2013,FLORIDA,Commercial,626,"SHARK, SILKY",Public,330
2013,FLORIDA,Commercial,40,SHARKSUCKER,Public,846
2013,FLORIDA,Commercial,1,SHARPTAIL EEL,Public,10
2013,FLORIDA,Commercial,167,"SHRIMP, ROCK",Public,171
2013,FLORIDA,Commercial,132,SLIPPERY DICK,Public,532
2013,FLORIDA,Commercial,100,"SNAIL, MOON",Public,20
2013,FLORIDA,Commercial,160,SNAPPER CARIBBEAN RED,Public,529
2013,FLORIDA,Commercial,666,"SNAPPER, DOG",Public,843
2013,FLORIDA,Commercial,193,"SNAPPER, MAHOGANY",Public,410
2013,FLORIDA,Commercial,329,"SNAPPER, SCHOOLMASTER",Public,708
2013,FLORIDA,Commercial,57,SOUTHERN PUFFER,Public,368
2013,FLORIDA,Commercial,461,SPINY FILECLAM,Public,709
2013,FLORIDA,Commercial,19,SPIROBRANCHUS GIGANTEUS,Public,70
2013,FLORIDA,Commercial,97,SPOTFIN JAWFISHES,Public,164
2013,FLORIDA,Commercial,264,SPOTTED BURRFISH,Public,515
2013,FLORIDA,Commercial,108,SPOTTED GOATFISH,Public,959
2013,FLORIDA,Commercial,69,SPOTTED SPINY LOBSTER,Public,384
2013,FLORIDA,Commercial,15,SPOTTED TRUNKFISH,Public,271
2013,FLORIDA,Commercial,60,STAREYE HERMIT,Public,112
2013,FLORIDA,Commercial,16,STARGAZER FAMILY,Public,33
2013,FLORIDA,Commercial,16,THREESPOT DAMSELFISH,Public,43
2013,FLORIDA,Commercial,206,TIGER GOBY,Public,241
2013,FLORIDA,Commercial,222,"TILEFISH, GOLDFACE",Public,480
2013,FLORIDA,Commercial,343,"TILEFISH, SAND",Public,567
2013,FLORIDA,Commercial,481,TOADFISHES,Public,828
2013,FLORIDA,Commercial,91,TOBACCOFISH,Public,648
2013,FLORIDA,Commercial,139,"TRIGGERFISH, QUEEN",Public,823
2013,FLORIDA,Commercial,49,TRUMPETFISH,Public,796
2013,FLORIDA,Commercial,645,"TUNA, SKIPJACK",Public,385
2013,FLORIDA,Commercial,60,TWOSPOT CARDINALFISH,Public,250
2013,FLORIDA,Commercial,45,WHITESPOTTED FILEFISH,Public,608
2013,FLORIDA,Commercial,18,WRASSE BASS,Public,606
2013,FLORIDA,Commercial,89,XYRICHTYS,Public,357
2013,FLORIDA,Commercial,411,YELLOWHEAD WRASSE,Public,978
2013,FLORIDA,Commercial,13,YELLOWTAIL REEFFISH,Public,61
2013,HAWAII,Commercial,47,ALFONSIN,Public,188
2013,HAWAII,Commercial,5,BUTTERFLYFISHES,Public,6
2013,HAWAII,Commercial,1,FLYINGFISHES,Public,2
2013,HAWAII,Commercial,284,LARGEMOUTHED LEATHERSKIN,Public,699
2013,HAWAII,Commercial,52,"LOBSTER, SLIPPER",Public,414
2013,HAWAII,Commercial,6,"MACKEREL, CHUB",Public,23
2013,HAWAII,Commercial,67,OCEAN SUNFISH,Public,7
2013,HAWAII,Commercial,227,"SHARKS, UNCLASSIFIED",Public,138
2013,HAWAII,Commercial,11,SPOTTED CABRILLA,Public,13
2013,HAWAII,Commercial,72,THREADFINS,Public,467
2013,HAWAII,Commercial,148,TILAPIAS,Public,505
2013,HAWAII,Commercial,6,"URCHINS, SEA",Public,75
2013,LOUISIANA,Commercial,410,"AMBERJACK, LESSER",Public,197
2013,LOUISIANA,Commercial,259,"BASS, LONGTAIL",Public,249
2013,LOUISIANA,Commercial,27,"GROUPER, RED",Public,69
2013,LOUISIANA,Commercial,101,"GROUPER, YELLOWFIN",Public,258
2013,LOUISIANA,Commercial,136,"HIND, RED",Public,352
2013,LOUISIANA,Commercial,425,"JACK, ALMACO",Public,492
2013,LOUISIANA,Commercial,583,NORTH AMERICAN SOFTSHELL TURTLES,Public,946
2013,LOUISIANA,Commercial,285,OILFISH,Public,280
2013,LOUISIANA,Commercial,309,"RUNNER, BLUE",Public,225
2013,LOUISIANA,Commercial,390,"TUNA, BLACKFIN",Public,195
2013,LOUISIANA,Commercial,98,"TUNA, LITTLE TUNNY",Public,25
2013,MARYLAND,Commercial,8,"FLOUNDER, WINTER",Public,12
2013,MARYLAND,Commercial,147,LEATHERJACKETS,Public,97
2013,MARYLAND,Commercial,111,"MACKEREL, ATLANTIC",Public,128
2013,MARYLAND,Commercial,204,POLLOCK,Public,102
2013,MARYLAND,Commercial,163,"PUFFER, NOTHERN",Public,227
2013,MARYLAND,Commercial,188,"SHARK, MAKOS",Public,94
2013,MICHIGAN,Commercial,636,BURBOT,Public,233
2013,MINNESOTA,Commercial,105,CHUBS,Public,54
2013,MISSISSIPPI,Commercial,749,"MACKEREL, SPANISH",Public,554
2013,MISSISSIPPI,Commercial,329,TRIPLETAIL,Public,816
2013,NEW HAMPSHIRE,Commercial,106,"EEL, AMERICAN",Public,793
2013,NEW HAMPSHIRE,Commercial,9,MUMMICHOG,Public,116
2013,NEW JERSEY,Commercial,388,FOURSPOT FLOUNDER,Public,233
2013,NEW JERSEY,Commercial,373,LEATHERJACKETS,Public,521
2013,NEW JERSEY,Commercial,265,"MACKEREL, SPANISH",Public,621
2013,NEW JERSEY,Commercial,201,PUFFERS,Public,402
2013,NEW JERSEY,Commercial,706,"STARGAZER, NOTHERN",Public,107
2013,NEW JERSEY,Commercial,102,"TUNA, SKIPJACK",Public,131
2013,NEW YORK,Commercial,293,AMBERJACK,Public,368
2013,NEW YORK,Commercial,724,"CLAM, ARC, BLOOD",Public,724
2013,NEW YORK,Commercial,45,"DRUM, BLACK",Public,40
2013,NEW YORK,Commercial,36,"DRUM, RED",Public,55
2013,NEW YORK,Commercial,27,DRUMS,Public,27
2013,NEW YORK,Commercial,132,GARS,Public,54
2013,NEW YORK,Commercial,322,"HAKE, WHITE",Public,637
2013,NEW YORK,Commercial,325,MANTIS SHRIMPS,Public,421
2013,NEW YORK,Commercial,478,MULLETS,Public,493
2013,NEW YORK,Commercial,623,PITAR,Public,623
2013,NEW YORK,Commercial,395,"PORGY, RED",Public,289
2013,NEW YORK,Commercial,383,"RAVEN, SEA",Public,285
2013,NEW YORK,Commercial,24,RIBBONFISH FAMILY,Public,28
2013,NEW YORK,Commercial,784,"SHAD, GIZZARD",Public,100
2013,NEW YORK,Commercial,373,"SQUID, SHORTFIN ILLEX",Public,363
2013,NORTH CAROLINA,Commercial,278,"AMBERJACK, LESSER",Public,308
2013,NORTH CAROLINA,Commercial,82,"BASS, ROCK SEA",Public,106
2013,NORTH CAROLINA,Commercial,192,BIGEYE FAMILY,Public,96
2013,NORTH CAROLINA,Commercial,909,BOWFIN,Public,36
2013,NORTH CAROLINA,Commercial,557,"CATFISH, CHANNEL",Public,115
2013,NORTH CAROLINA,Commercial,148,CREOLE-FISH,Public,368
2013,NORTH CAROLINA,Commercial,221,"GROUPER, YELLOWFIN",Public,896
2013,NORTH CAROLINA,Commercial,614,"HAKES, RED AND WHITE",Public,234
2013,NORTH CAROLINA,Commercial,743,HERRING GENUS,Public,743
2013,NORTH CAROLINA,Commercial,178,"HIND, ROCK",Public,649
2013,NORTH CAROLINA,Commercial,154,"MACKEREL, ATLANTIC",Public,62
2013,NORTH CAROLINA,Commercial,68,PERMIT,Public,136
2013,NORTH CAROLINA,Commercial,8,"PRAWN, GIANT TIGER",Public,55
2013,NORTH CAROLINA,Commercial,420,"ROSEFISH, BLACKBELLY",Public,428
2013,NORTH CAROLINA,Commercial,181,SAND PERCH,Public,42
2013,NORTH CAROLINA,Commercial,27,SCORPIONFISHES,Public,17
2013,NORTH CAROLINA,Commercial,52,"SEATROUT, SAND",Public,78
2013,NORTH CAROLINA,Commercial,80,"SNAPPER, BLACKFIN",Public,152
2013,NORTH CAROLINA,Commercial,281,"SNAPPER, CUBERA",Public,682
2013,NORTH CAROLINA,Commercial,175,"SNAPPER, GRAY",Public,575
2013,NORTH CAROLINA,Commercial,148,SNAPPERS,Public,147
2013,NORTH CAROLINA,Commercial,673,"SQUID, SHORTFIN ILLEX",Public,646
2013,NORTH CAROLINA,Commercial,205,TAUTOG,Public,316
2013,NORTH CAROLINA,Commercial,209,"TRIGGERFISH, GRAY",Public,553
2013,NORTH CAROLINA,Commercial,155,"TURTLE, SNAPPING",Public,6
2013,OHIO,Commercial,82,BURBOT,Public,20
2013,OHIO,Commercial,659,"SHAD, GIZZARD",Public,18
2013,OREGON,Commercial,220,BUTTER SOLE,Public,39
2013,OREGON,Commercial,220,"ROCKFISH, GREENSPOTTED",Public,101
2013,OREGON,Commercial,882,"ROCKFISH, YELLOWEYE",Public,720
2013,OREGON,Commercial,220,"SHARK, BLUE",Public,14
2013,OREGON,Commercial,661,"SOLE, CURLFIN",Public,182
2013,OREGON,Commercial,220,WOLF-EEL,Public,234
2013,PENNSYLVANIA,Commercial,24,BURBOT,Public,31
2013,PENNSYLVANIA,Commercial,264,"WALLEYE, OTHER",Public,925
2013,RHODE ISLAND,Commercial,47,AMBERJACK,Public,27
2013,RHODE ISLAND,Commercial,953,"CROAKER, ATLANTIC",Public,564
2013,RHODE ISLAND,Commercial,43,"HAKES, RED AND WHITE",Public,15
2013,RHODE ISLAND,Commercial,585,POLLOCK,Public,504
2013,RHODE ISLAND,Commercial,249,"RAVEN, SEA",Public,127
2013,RHODE ISLAND,Commercial,417,"REDFISH, ACADIAN",Public,222
2013,RHODE ISLAND,Commercial,129,"SEAROBIN, NORTHERN",Public,55
2013,RHODE ISLAND,Commercial,56,"SEATROUT, SPOTTED",Public,94
2013,RHODE ISLAND,Commercial,483,SPOT,Public,237
2013,RHODE ISLAND,Commercial,775,"TUNA, LITTLE TUNNY",Public,375
2013,SOUTH CAROLINA,Commercial,362,AMBERJACK,Public,387
2013,SOUTH CAROLINA,Commercial,86,"AMBERJACK, LESSER",Public,67
2013,SOUTH CAROLINA,Commercial,905,BARRACUDA GENUS,Public,588
2013,SOUTH CAROLINA,Commercial,245,"EEL, MORAYS",Public,365
2013,SOUTH CAROLINA,Commercial,604,"HAKES, RED AND WHITE",Public,617
2013,SOUTH CAROLINA,Commercial,815,"PINFISH, SPOTTAIL",Public,328
2013,SOUTH CAROLINA,Commercial,652,"SHARK, FINETOOTH",Public,497
2013,SOUTH CAROLINA,Commercial,868,SQUIRRELFISHES,Public,882
2013,TEXAS,Commercial,216,BLUEFISH,Public,273
2013,TEXAS,Commercial,253,"DRUM, FRESHWATER",Public,192
2013,TEXAS,Commercial,122,"EELS, SNAKE",Public,129
2013,TEXAS,Commercial,93,JACKS,Public,118
2013,TEXAS,Commercial,904,LEATHERJACKETS,Public,995
2013,TEXAS,Commercial,121,"POMPANO, FLORIDA",Public,315
2013,TEXAS,Commercial,249,"SNAPPER, LANE",Public,645
2013,TEXAS,Commercial,121,"SNAPPER, YELLOWTAIL",Public,321
2013,VIRGINIA,Commercial,842,"BONITO, ATLANTIC",Public,619
2013,VIRGINIA,Commercial,212,CATFISHES-BULLHEADS,Public,40
2013,VIRGINIA,Commercial,432,"COD, ATLANTIC",Public,250
2013,VIRGINIA,Commercial,508,"JACK, CREVALLE",Public,508
2013,VIRGINIA,Commercial,258,"POMPANO, FLORIDA",Public,543
2013,VIRGINIA,Commercial,309,SEAROBINS,Public,253
2013,WASHINGTON,Commercial,220,"ROCKFISH, BLACK",Public,181
2013,WASHINGTON,Commercial,220,"ROCKFISH, SHORTBELLY",Public,121
2013,WISCONSIN,Commercial,98,"BASS, WHITE",Public,64
2013,WISCONSIN,Commercial,540,"PERCH, WHITE",Public,278
2013,WISCONSIN,Commercial,24,SUCKERS,Public,3
2013,WISCONSIN,Commercial,55,"WHITEFISH, ROUND",Public,29
2012,ALABAMA,Commercial,694,"CATFISH, BLUE",Public,263
2012,ALABAMA,Commercial,766,"CROAKER, ATLANTIC",Public,455
2012,ALABAMA,Commercial,32,"CUTLASSFISH, ATLANTIC",Public,23
2012,ALABAMA,Commercial,242,"GROUPER, SNOWY",Public,790
2012,ALABAMA,Commercial,655,LOOKDOWN,Public,407
2012,ALABAMA,Commercial,68,"SHAD, THREADFIN",Public,27
2012,ALABAMA,Commercial,488,"SNAPPER, GRAY",Public,981
2012,ALABAMA,Commercial,234,"SNAPPER, LANE",Public,535
2012,ALABAMA,Commercial,370,TRIPLETAIL,Public,369
2012,CALIFORNIA,Commercial,441,"BONITO, PACIFIC",Public,297
2012,CALIFORNIA,Commercial,882,"FLOUNDERS, RIGHTEYE",Public,704
2012,CALIFORNIA,Commercial,220,RATFISH SPOTTED,Public,29
2012,CALIFORNIA,Commercial,220,"ROCKFISH, COWCOD",Public,50
2012,CALIFORNIA,Commercial,220,"ROCKFISH, GREENBLOTCHED",Public,473
2012,CALIFORNIA,Commercial,882,"ROCKFISH, GREENSTRIPED",Public,378
2012,CALIFORNIA,Commercial,441,"ROCKFISH, PACIFIC OCEAN PERCH",Public,192
2012,CALIFORNIA,Commercial,220,"ROCKFISH, SPECKLED",Public,995
2012,CALIFORNIA,Commercial,441,"ROCKFISH, SQUARESPOT",Public,887
2012,CALIFORNIA,Commercial,661,"ROCKFISH, STRIPETAIL",Public,419
2012,CALIFORNIA,Commercial,441,"SKATE, CALIFORNIA",Public,101
2012,CALIFORNIA,Commercial,441,"SOLE, SLENDER",Public,90
2012,CONNECTICUT,Commercial,6,"BONITO, ATLANTIC",Public,12
2012,CONNECTICUT,Commercial,5,"CRAB, ATLANTIC ROCK",Public,3
2012,CONNECTICUT,Commercial,15,CUNNER,Public,9
2012,CONNECTICUT,Commercial,34,CUSK,Public,18
2012,CONNECTICUT,Commercial,56,DOLPHINFISH,Public,143
2012,CONNECTICUT,Commercial,74,GOLDEN SHINER,Public,111
2012,CONNECTICUT,Commercial,752,"HAKE, WHITE",Public,593
2012,CONNECTICUT,Commercial,200,HERRINGS,Public,40
2012,CONNECTICUT,Commercial,68,LEATHERJACKETS,Public,82
2012,CONNECTICUT,Commercial,80,MANTIS SHRIMPS,Public,102
2012,CONNECTICUT,Commercial,6,OCEAN POUT,Public,1
2012,CONNECTICUT,Commercial,5,OCTOPUS,Public,9
2012,CONNECTICUT,Commercial,158,"PERCH, YELLOW",Public,77
2012,CONNECTICUT,Commercial,53,POLLOCK,Public,47
2012,CONNECTICUT,Commercial,6,"PORGY, RED",Public,5
2012,CONNECTICUT,Commercial,7,"PUFFER, NOTHERN",Public,7
2012,CONNECTICUT,Commercial,293,"REDFISH, ACADIAN",Public,307
2012,CONNECTICUT,Commercial,55,"ROSEFISH, BLACKBELLY",Public,39
2012,CONNECTICUT,Commercial,676,SEAROBINS,Public,168
2012,CONNECTICUT,Commercial,25,"SHAD, GIZZARD",Public,4
2012,CONNECTICUT,Commercial,160,"SHAD, HICKORY",Public,104
2012,CONNECTICUT,Commercial,65,"SHARK, DUSKY",Public,33
2012,CONNECTICUT,Commercial,219,SWORDFISH,Public,558
2012,DELAWARE,Commercial,210,"KINGFISH, NORTHERN",Public,153
2012,FLORIDA,Commercial,5,AMPHINOMIDAE,Public,100
2012,FLORIDA,Commercial,54,ANGELWING,Public,68
2012,FLORIDA,Commercial,1,ANGULAR TRITON,Public,5
2012,FLORIDA,Commercial,188,ATLANTIC DEER COWRIE,Public,370
2012,FLORIDA,Commercial,130,BANDED BLENNY,Public,325
2012,FLORIDA,Commercial,187,BANDED BUTTERFLYFISH,Public,752
2012,FLORIDA,Commercial,5,BANDED GUITARFISH,Public,45
2012,FLORIDA,Commercial,3,"BARBIER, RED",Public,350
2012,FLORIDA,Commercial,3,BARRED BLENNY,Public,3
2012,FLORIDA,Commercial,206,BASKET STAR,Public,654
2012,FLORIDA,Commercial,246,"BASS, LONGTAIL",Public,543
2012,FLORIDA,Commercial,282,BEAUGREGORY,Public,943
2012,FLORIDA,Commercial,11,BELTED SANDFISH,Public,123
2012,FLORIDA,Commercial,125,BICOLOR DAMSELFISH,Public,257
2012,FLORIDA,Commercial,120,BIGSCALE POMFRET,Public,108
2012,FLORIDA,Commercial,6,BLACK BROTULA,Public,215
2012,FLORIDA,Commercial,5,BLACKEAR WRASSE,Public,10
2012,FLORIDA,Commercial,25,BLACKEDGE MORAY,Public,110
2012,FLORIDA,Commercial,11,BOX CRABS,Public,92
2012,FLORIDA,Commercial,96,BOXFISH GENUS,Public,430
2012,FLORIDA,Commercial,924,BOXFISHES,Public,634
2012,FLORIDA,Commercial,67,CARDINALFISH FAMILY,Public,112
2012,FLORIDA,Commercial,187,CARIBBEAN REEF OCTOPUS,Public,843
2012,FLORIDA,Commercial,107,CASSIS,Public,41
2012,FLORIDA,Commercial,1,CAVE BASSLET,Public,150
2012,FLORIDA,Commercial,70,CHALK BASS,Public,295
